WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
           skim               -               -               -               -           1784.35              6.54         3.9e-01         1.4e-03         3.9e-01         1.4e-03
      PassBPTX0          0.0000          1.0000               -               -           1784.35              6.54         1.0e+00         5.2e-03         3.9e-01         1.4e-03
   PassPhysDecl            -inf            +inf               -               -           1784.35              6.54         1.0e+00         5.2e-03         3.9e-01         1.4e-03
PassBeamScraping          0.0000          1.0000               -               -           1784.35              6.54         1.0e+00         5.2e-03         3.9e-01         1.4e-03
PassPrimaryVertex          0.0000          1.0000               -               -           1783.73              6.54         1.0e+00         5.2e-03         3.9e-01         1.4e-03
PassHBHENoiseFilter            -inf            +inf               -               -           1783.73              6.54         1.0e+00         5.2e-03         3.9e-01         1.4e-03
        PassHLT          0.0000          1.0000               -               -           1226.40              5.94         6.9e-01         4.2e-03         2.7e-01         1.3e-03
       nEle_all            -inf            +inf               -               -           1226.40              5.94         1.0e+00         6.8e-03         2.7e-01         1.3e-03
     nEle_PtCut            -inf            +inf               -               -           1226.40              5.94         1.0e+00         6.8e-03         2.7e-01         1.3e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             61.17              1.54         5.0e-02         1.3e-03         1.3e-02         3.3e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -             61.17              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             61.17              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
        Mee_PAS            -inf            +inf               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
      sTele_PAS            -inf            +inf               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
       nJet_PAS            -inf            +inf               -               -             61.13              1.54         1.0e+00         3.6e-02         1.3e-02         3.3e-04
   Pt1stJet_PAS            -inf            +inf               -               -             57.77              1.49         9.4e-01         3.4e-02         1.3e-02         3.2e-04
  Eta1stJet_PAS            -inf            +inf               -               -             57.77              1.49         1.0e+00         3.7e-02         1.3e-02         3.2e-04
   Pt2ndJet_PAS            -inf            +inf               -               -             49.48              1.38         8.6e-01         3.3e-02         1.1e-02         3.0e-04
  Eta2ndJet_PAS            -inf            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
       nJet_all            -inf            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
     nJet_PtCut            -inf            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             49.48              1.38         1.0e+00         4.0e-02         1.1e-02         3.0e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             46.12              1.34         9.3e-01         3.8e-02         1.0e-02         2.9e-04
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -             46.12              1.34         1.0e+00         4.1e-02         1.0e-02         2.9e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             46.12              1.34         1.0e+00         4.1e-02         1.0e-02         2.9e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             41.70              1.27         9.0e-01         3.8e-02         9.0e-03         2.8e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             41.70              1.27         1.0e+00         4.3e-02         9.0e-03         2.8e-04
         sT_PAS            -inf            +inf               -               -             41.70              1.27         1.0e+00         4.3e-02         9.0e-03         2.8e-04
            Mee        100.0000            +inf               -               -              4.38              0.41         1.1e-01         1.0e-02         9.5e-04         9.0e-05
             sT        240.0000            +inf               -               -              1.25              0.22         2.9e-01         5.7e-02         2.7e-04         4.8e-05
    Mej_1stPair            -inf            +inf               -               -              1.25              0.22         1.0e+00         2.5e-01         2.7e-04         4.8e-05
    Mej_2ndPair            -inf            +inf               -               -              1.25              0.22         1.0e+00         2.5e-01         2.7e-04         4.8e-05


LQeejj_M200
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           3020.82              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -           3007.64              0.89         1.0e+00         2.9e-04         1.0e+00         2.9e-04
      PassBPTX0          0.0000          1.0000               -               -           3007.64              0.89         1.0e+00         4.2e-04         1.0e+00         2.9e-04
   PassPhysDecl            -inf            +inf               -               -           3007.64              0.89         1.0e+00         4.2e-04         1.0e+00         2.9e-04
PassBeamScraping          0.0000          1.0000               -               -           3007.52              0.89         1.0e+00         4.2e-04         1.0e+00         3.0e-04
PassPrimaryVertex          0.0000          1.0000               -               -           3006.38              0.93         1.0e+00         4.3e-04         1.0e+00         3.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -           3006.38              0.93         1.0e+00         4.4e-04         1.0e+00         3.1e-04
        PassHLT          0.0000          1.0000               -               -           3003.96              1.01         1.0e+00         4.6e-04         9.9e-01         3.3e-04
       nEle_all            -inf            +inf               -               -           3003.96              1.01         1.0e+00         4.7e-04         9.9e-01         3.3e-04
     nEle_PtCut            -inf            +inf               -               -           3003.96              1.01         1.0e+00         4.7e-04         9.9e-01         3.3e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -           1831.40              6.60         6.1e-01         2.2e-03         6.1e-01         2.2e-03
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -           1831.40              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -           1831.40              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -           1830.98              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -           1830.98              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -           1830.98              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -           1830.43              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -           1830.43              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
        Mee_PAS            -inf            +inf               -               -           1830.43              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
      sTele_PAS            -inf            +inf               -               -           1830.43              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
       nJet_PAS            -inf            +inf               -               -           1830.43              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
   Pt1stJet_PAS            -inf            +inf               -               -           1830.37              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
  Eta1stJet_PAS            -inf            +inf               -               -           1830.37              6.60         1.0e+00         5.1e-03         6.1e-01         2.2e-03
   Pt2ndJet_PAS            -inf            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
  Eta2ndJet_PAS            -inf            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
       nJet_all            -inf            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
     nJet_PtCut            -inf            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -           1822.04              6.61         1.0e+00         5.1e-03         6.0e-01         2.2e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -           1813.94              6.62         1.0e+00         5.1e-03         6.0e-01         2.2e-03
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -           1813.94              6.62         1.0e+00         5.2e-03         6.0e-01         2.2e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -           1813.94              6.62         1.0e+00         5.2e-03         6.0e-01         2.2e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -           1768.99              6.66         9.8e-01         5.1e-03         5.9e-01         2.2e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -           1768.99              6.66         1.0e+00         5.3e-03         5.9e-01         2.2e-03
         sT_PAS            -inf            +inf               -               -           1768.99              6.66         1.0e+00         5.3e-03         5.9e-01         2.2e-03
            Mee        100.0000            +inf               -               -           1435.85              6.75         8.1e-01         4.9e-03         4.8e-01         2.2e-03
             sT        240.0000            +inf               -               -           1413.68              6.74         9.8e-01         6.6e-03         4.7e-01         2.2e-03
    Mej_1stPair            -inf            +inf               -               -           1413.68              6.74         1.0e+00         6.7e-03         4.7e-01         2.2e-03
    Mej_2ndPair            -inf            +inf               -               -           1413.68              6.74         1.0e+00         6.7e-03         4.7e-01         2.2e-03


QCD_Madgraph
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -     1821699439.55              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -      256217862.45         195838.34         1.4e-01         1.1e-04         1.4e-01         1.1e-04
      PassBPTX0          0.0000          1.0000               -               -      256217862.45         195838.34         1.0e+00         1.1e-03         1.4e-01         1.1e-04
   PassPhysDecl            -inf            +inf               -               -      256217862.45         195838.34         1.0e+00         1.1e-03         1.4e-01         1.1e-04
PassBeamScraping          0.0000          1.0000               -               -      256216068.92         195837.77         1.0e+00         1.1e-03         1.4e-01         1.1e-04
PassPrimaryVertex          0.0000          1.0000               -               -      256155697.23         195818.53         1.0e+00         1.1e-03         1.4e-01         1.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -      256155697.23         195818.53         1.0e+00         1.1e-03         1.4e-01         1.1e-04
        PassHLT          0.0000          1.0000               -               -      194745777.38         173884.64         7.6e-01         8.9e-04         1.1e-01         9.5e-05
       nEle_all            -inf            +inf               -               -      194745777.38         173884.64         1.0e+00         1.3e-03         1.1e-01         9.5e-05
     nEle_PtCut            -inf            +inf               -               -      194745777.38         173884.64         1.0e+00         1.3e-03         1.1e-01         9.5e-05
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.01              0.01         6.7e-11         6.7e-11         7.1e-12         7.1e-12
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
        Mee_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
      sTele_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
       nJet_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
   Pt1stJet_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
  Eta1stJet_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
   Pt2ndJet_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
  Eta2ndJet_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
       nJet_all            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
     nJet_PtCut            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
         sT_PAS            -inf            +inf               -               -              0.01              0.01         1.0e+00         1.4e+00         7.1e-12         7.1e-12
            Mee        100.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
             sT        240.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00


LQenujj_M400
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -             26.02              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -             25.31              0.01         9.7e-01         5.0e-04         9.7e-01         5.0e-04
      PassBPTX0          0.0000          1.0000               -               -             25.31              0.01         1.0e+00         7.3e-04         9.7e-01         5.0e-04
   PassPhysDecl            -inf            +inf               -               -             25.31              0.01         1.0e+00         7.3e-04         9.7e-01         5.0e-04
PassBeamScraping          0.0000          1.0000               -               -             25.31              0.01         1.0e+00         7.3e-04         9.7e-01         5.0e-04
PassPrimaryVertex          0.0000          1.0000               -               -             25.30              0.01         1.0e+00         7.3e-04         9.7e-01         5.0e-04
PassHBHENoiseFilter            -inf            +inf               -               -             25.30              0.01         1.0e+00         7.3e-04         9.7e-01         5.0e-04
        PassHLT          0.0000          1.0000               -               -             25.16              0.01         9.9e-01         7.5e-04         9.7e-01         5.4e-04
       nEle_all            -inf            +inf               -               -             25.16              0.01         1.0e+00         7.9e-04         9.7e-01         5.4e-04
     nEle_PtCut            -inf            +inf               -               -             25.16              0.01         1.0e+00         7.9e-04         9.7e-01         5.4e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.02              0.00         8.3e-04         8.0e-05         8.1e-04         7.7e-05
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
        Mee_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
      sTele_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
       nJet_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
   Pt1stJet_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
  Eta1stJet_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.3e-01         8.1e-04         7.7e-05
   Pt2ndJet_PAS            -inf            +inf               -               -              0.02              0.00         9.5e-01         1.3e-01         7.7e-04         7.7e-05
  Eta2ndJet_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
       nJet_all            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
     nJet_PtCut            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.4e-01         7.7e-04         7.7e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.02              0.00         9.5e-01         1.4e-01         7.3e-04         7.7e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.5e-01         7.3e-04         7.7e-05
         sT_PAS            -inf            +inf               -               -              0.02              0.00         1.0e+00         1.5e-01         7.3e-04         7.7e-05
            Mee        100.0000            +inf               -               -              0.01              0.00         7.4e-01         1.3e-01         5.4e-04         7.7e-05
             sT        240.0000            +inf               -               -              0.01              0.00         1.0e+00         2.0e-01         5.4e-04         7.7e-05
    Mej_1stPair            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.0e-01         5.4e-04         7.7e-05
    Mej_2ndPair            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.0e-01         5.4e-04         7.7e-05


LQeejj_M300
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -            307.16              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            306.45              0.06         1.0e+00         2.1e-04         1.0e+00         2.1e-04
      PassBPTX0          0.0000          1.0000               -               -            306.45              0.06         1.0e+00         3.0e-04         1.0e+00         2.1e-04
   PassPhysDecl            -inf            +inf               -               -            306.45              0.06         1.0e+00         3.0e-04         1.0e+00         2.1e-04
PassBeamScraping          0.0000          1.0000               -               -            306.45              0.06         1.0e+00         3.0e-04         1.0e+00         2.1e-04
PassPrimaryVertex          0.0000          1.0000               -               -            306.35              0.07         1.0e+00         3.0e-04         1.0e+00         2.2e-04
PassHBHENoiseFilter            -inf            +inf               -               -            306.35              0.07         1.0e+00         3.1e-04         1.0e+00         2.2e-04
        PassHLT          0.0000          1.0000               -               -            306.21              0.07         1.0e+00         3.3e-04         1.0e+00         2.4e-04
       nEle_all            -inf            +inf               -               -            306.21              0.07         1.0e+00         3.4e-04         1.0e+00         2.4e-04
     nEle_PtCut            -inf            +inf               -               -            306.21              0.07         1.0e+00         3.4e-04         1.0e+00         2.4e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            200.69              0.63         6.6e-01         2.1e-03         6.5e-01         2.1e-03
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -            200.69              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            200.69              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            200.68              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -            200.68              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            200.68              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
        Mee_PAS            -inf            +inf               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
      sTele_PAS            -inf            +inf               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
       nJet_PAS            -inf            +inf               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
   Pt1stJet_PAS            -inf            +inf               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
  Eta1stJet_PAS            -inf            +inf               -               -            200.61              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
   Pt2ndJet_PAS            -inf            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
  Eta2ndJet_PAS            -inf            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
       nJet_all            -inf            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
     nJet_PtCut            -inf            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Pt1stJet_noOvrlp_ID         10.0000            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            200.04              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            199.69              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Pt2ndJet_noOvrlp_ID         10.0000            +inf               -               -            199.69              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            199.69              0.63         1.0e+00         4.5e-03         6.5e-01         2.1e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            196.78              0.64         9.9e-01         4.5e-03         6.4e-01         2.1e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -            196.78              0.64         1.0e+00         4.6e-03         6.4e-01         2.1e-03
         sT_PAS            -inf            +inf               -               -            196.78              0.64         1.0e+00         4.6e-03         6.4e-01         2.1e-03
            Mee        100.0000            +inf               -               -            179.92              0.66         9.1e-01         4.5e-03         5.9e-01         2.1e-03
             sT        240.0000            +inf               -               -            179.73              0.66         1.0e+00         5.1e-03         5.9e-01         2.1e-03
    Mej_1stPair            -inf            +inf               -               -            179.73              0.66         1.0e+00         5.2e-03         5.9e-01         2.1e-03
    Mej_2ndPair            -inf            +inf               -               -            179.73              0.66         1.0e+00         5.2e-03         5.9e-01         2.1e-03


LQenujj_M500
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              5.88              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              5.74              0.00         9.8e-01         5.1e-04         9.8e-01         5.1e-04
      PassBPTX0          0.0000          1.0000               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
   PassPhysDecl            -inf            +inf               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
PassBeamScraping          0.0000          1.0000               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
PassPrimaryVertex          0.0000          1.0000               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
PassHBHENoiseFilter            -inf            +inf               -               -              5.74              0.00         1.0e+00         7.4e-04         9.8e-01         5.1e-04
        PassHLT          0.0000          1.0000               -               -              5.71              0.00         9.9e-01         7.4e-04         9.7e-01         5.1e-04
       nEle_all            -inf            +inf               -               -              5.71              0.00         1.0e+00         7.4e-04         9.7e-01         5.1e-04
     nEle_PtCut            -inf            +inf               -               -              5.71              0.00         1.0e+00         7.4e-04         9.7e-01         5.1e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.01              0.00         1.1e-03         1.8e-04         1.0e-03         1.7e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.01              0.00         1.0e+00         2.4e-01         1.0e-03         1.7e-04
