WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
             sT        300.0000            +inf               -               -              1.95              1.38         1.0e+00         1.0e+00         4.0e-05         2.8e-05
    Mej_1stPair            -inf            +inf               -               -              1.95              1.38         1.0e+00         1.0e+00         4.0e-05         2.8e-05
    Mej_2ndPair            -inf            +inf               -               -              1.95              1.38         1.0e+00         1.0e+00         4.0e-05         2.8e-05


LQeejj_M250
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -            880.86              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            878.06              0.22         1.0e+00         2.5e-04         1.0e+00         2.5e-04
      PassBPTX0          0.0000          1.0000               -               -            878.06              0.22         1.0e+00         3.6e-04         1.0e+00         2.5e-04
   PassPhysDecl            -inf            +inf               -               -            878.06              0.22         1.0e+00         3.6e-04         1.0e+00         2.5e-04
PassBeamScraping          0.0000          1.0000               -               -            878.04              0.22         1.0e+00         3.6e-04         1.0e+00         2.5e-04
PassPrimaryVertex          0.0000          1.0000               -               -            877.80              0.23         1.0e+00         3.6e-04         1.0e+00         2.6e-04
PassHBHENoiseFilter            -inf            +inf               -               -            877.80              0.23         1.0e+00         3.7e-04         1.0e+00         2.6e-04
        PassHLT          0.0000          1.0000               -               -            877.36              0.25         1.0e+00         3.9e-04         1.0e+00         2.8e-04
       nEle_all            -inf            +inf               -               -            877.36              0.25         1.0e+00         4.0e-04         1.0e+00         2.8e-04
     nEle_PtCut            -inf            +inf               -               -            877.36              0.25         1.0e+00         4.0e-04         1.0e+00         2.8e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            550.26              1.90         6.3e-01         2.2e-03         6.2e-01         2.2e-03
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -            550.26              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            550.26              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            550.21              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -            550.21              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            550.21              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            549.94              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            549.94              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
        Mee_PAS            -inf            +inf               -               -            549.94              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
      sTele_PAS            -inf            +inf               -               -            549.94              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
       nJet_PAS            -inf            +inf               -               -            549.94              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
   Pt1stJet_PAS            -inf            +inf               -               -            549.56              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
  Eta1stJet_PAS            -inf            +inf               -               -            549.56              1.90         1.0e+00         4.9e-03         6.2e-01         2.2e-03
   Pt2ndJet_PAS            -inf            +inf               -               -            524.51              1.93         9.5e-01         4.8e-03         6.0e-01         2.2e-03
  Eta2ndJet_PAS            -inf            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
       nJet_all            -inf            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
     nJet_PtCut            -inf            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            524.51              1.93         1.0e+00         5.2e-03         6.0e-01         2.2e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            523.35              1.93         1.0e+00         5.2e-03         5.9e-01         2.2e-03
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -            523.35              1.93         1.0e+00         5.2e-03         5.9e-01         2.2e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            523.35              1.93         1.0e+00         5.2e-03         5.9e-01         2.2e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            515.63              1.93         9.9e-01         5.2e-03         5.9e-01         2.2e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -            515.63              1.93         1.0e+00         5.3e-03         5.9e-01         2.2e-03
         sT_PAS            -inf            +inf               -               -            515.63              1.93         1.0e+00         5.3e-03         5.9e-01         2.2e-03
            Mee        100.0000            +inf               -               -            454.77              1.96         8.8e-01         5.0e-03         5.2e-01         2.2e-03
             sT        300.0000            +inf               -               -            447.10              1.96         9.8e-01         6.1e-03         5.1e-01         2.2e-03
    Mej_1stPair            -inf            +inf               -               -            447.10              1.96         1.0e+00         6.2e-03         5.1e-01         2.2e-03
    Mej_2ndPair            -inf            +inf               -               -            447.10              1.96         1.0e+00         6.2e-03         5.1e-01         2.2e-03


ZJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -         737914.86              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -         470327.43            268.96         6.4e-01         3.6e-04         6.4e-01         3.6e-04
      PassBPTX0          0.0000          1.0000               -               -         470327.43            268.96         1.0e+00         8.1e-04         6.4e-01         3.6e-04
   PassPhysDecl            -inf            +inf               -               -         470327.43            268.96         1.0e+00         8.1e-04         6.4e-01         3.6e-04
PassBeamScraping          0.0000          1.0000               -               -         470326.15            268.96         1.0e+00         8.1e-04         6.4e-01         3.6e-04
PassPrimaryVertex          0.0000          1.0000               -               -         469235.40            269.18         1.0e+00         8.1e-04         6.4e-01         3.6e-04
PassHBHENoiseFilter            -inf            +inf               -               -         469235.40            269.18         1.0e+00         8.1e-04         6.4e-01         3.6e-04
        PassHLT          0.0000          1.0000               -               -         254545.02            263.53         5.4e-01         6.4e-04         3.4e-01         3.6e-04
       nEle_all            -inf            +inf               -               -         254545.02            263.53         1.0e+00         1.5e-03         3.4e-01         3.6e-04
     nEle_PtCut            -inf            +inf               -               -         254545.02            263.53         1.0e+00         1.5e-03         3.4e-01         3.6e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -          60514.56            153.39         2.4e-01         6.5e-04         8.2e-02         2.1e-04
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -          60514.56            153.39         1.0e+00         3.6e-03         8.2e-02         2.1e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -          60514.56            153.39         1.0e+00         3.6e-03         8.2e-02         2.1e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -          60461.70            153.33         1.0e+00         3.6e-03         8.2e-02         2.1e-04
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -          60461.70            153.33         1.0e+00         3.6e-03         8.2e-02         2.1e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -          60461.70            153.33         1.0e+00         3.6e-03         8.2e-02         2.1e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -          60399.19            153.25         1.0e+00         3.6e-03         8.2e-02         2.1e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -          60399.19            153.25         1.0e+00         3.6e-03         8.2e-02         2.1e-04
        Mee_PAS            -inf            +inf               -               -          60399.19            153.25         1.0e+00         3.6e-03         8.2e-02         2.1e-04
      sTele_PAS            -inf            +inf               -               -          60399.19            153.25         1.0e+00         3.6e-03         8.2e-02         2.1e-04
       nJet_PAS            -inf            +inf               -               -          60399.19            153.25         1.0e+00         3.6e-03         8.2e-02         2.1e-04
   Pt1stJet_PAS            -inf            +inf               -               -           8112.86             49.10         1.3e-01         8.8e-04         1.1e-02         6.7e-05
  Eta1stJet_PAS            -inf            +inf               -               -           8112.86             49.10         1.0e+00         8.6e-03         1.1e-02         6.7e-05
   Pt2ndJet_PAS            -inf            +inf               -               -           1658.49             17.13         2.0e-01         2.4e-03         2.2e-03         2.3e-05
  Eta2ndJet_PAS            -inf            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
       nJet_all            -inf            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
     nJet_PtCut            -inf            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -           1658.49             17.13         1.0e+00         1.5e-02         2.2e-03         2.3e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -           1612.81             16.86         9.7e-01         1.4e-02         2.2e-03         2.3e-05
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -           1612.81             16.86         1.0e+00         1.5e-02         2.2e-03         2.3e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -           1612.81             16.86         1.0e+00         1.5e-02         2.2e-03         2.3e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -           1532.18             16.40         9.5e-01         1.4e-02         2.1e-03         2.2e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -           1532.18             16.40         1.0e+00         1.5e-02         2.1e-03         2.2e-05
         sT_PAS            -inf            +inf               -               -           1532.18             16.40         1.0e+00         1.5e-02         2.1e-03         2.2e-05
            Mee        100.0000            +inf               -               -            101.79              4.16         6.6e-02         2.8e-03         1.4e-04         5.6e-06
             sT        300.0000            +inf               -               -             31.13              1.50         3.1e-01         1.9e-02         4.2e-05         2.0e-06
    Mej_1stPair            -inf            +inf               -               -             31.13              1.50         1.0e+00         6.8e-02         4.2e-05         2.0e-06
    Mej_2ndPair            -inf            +inf               -               -             31.13              1.50         1.0e+00         6.8e-02         4.2e-05         2.0e-06


LQeejj_M400
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -             52.04              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -             51.97              0.01         1.0e+00         1.5e-04         1.0e+00         1.5e-04
      PassBPTX0          0.0000          1.0000               -               -             51.97              0.01         1.0e+00         2.2e-04         1.0e+00         1.5e-04
   PassPhysDecl            -inf            +inf               -               -             51.97              0.01         1.0e+00         2.2e-04         1.0e+00         1.5e-04
PassBeamScraping          0.0000          1.0000               -               -             51.97              0.01         1.0e+00         2.2e-04         1.0e+00         1.5e-04
PassPrimaryVertex          0.0000          1.0000               -               -             51.95              0.01         1.0e+00         2.5e-04         1.0e+00         1.9e-04
PassHBHENoiseFilter            -inf            +inf               -               -             51.95              0.01         1.0e+00         2.7e-04         1.0e+00         1.9e-04
        PassHLT          0.0000          1.0000               -               -             51.93              0.01         1.0e+00         2.9e-04         1.0e+00         2.1e-04
       nEle_all            -inf            +inf               -               -             51.93              0.01         1.0e+00         3.0e-04         1.0e+00         2.1e-04
     nEle_PtCut            -inf            +inf               -               -             51.93              0.01         1.0e+00         3.0e-04         1.0e+00         2.1e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             34.96              0.11         6.7e-01         2.1e-03         6.7e-01         2.1e-03
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -             34.96              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             34.96              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             34.96              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -             34.96              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             34.96              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
        Mee_PAS            -inf            +inf               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
      sTele_PAS            -inf            +inf               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
       nJet_PAS            -inf            +inf               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
   Pt1stJet_PAS            -inf            +inf               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
  Eta1stJet_PAS            -inf            +inf               -               -             34.95              0.11         1.0e+00         4.4e-03         6.7e-01         2.1e-03
   Pt2ndJet_PAS            -inf            +inf               -               -             34.16              0.11         9.8e-01         4.4e-03         6.6e-01         2.1e-03
  Eta2ndJet_PAS            -inf            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
       nJet_all            -inf            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
     nJet_PtCut            -inf            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
nJet_PtCut_noOvrlp            -inf            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             34.16              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             34.14              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -             34.14              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             34.14              0.11         1.0e+00         4.6e-03         6.6e-01         2.1e-03
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             33.88              0.11         9.9e-01         4.6e-03         6.5e-01         2.1e-03
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             33.88              0.11         1.0e+00         4.6e-03         6.5e-01         2.1e-03
         sT_PAS            -inf            +inf               -               -             33.88              0.11         1.0e+00         4.6e-03         6.5e-01         2.1e-03
            Mee        100.0000            +inf               -               -             32.38              0.11         9.6e-01         4.6e-03         6.2e-01         2.2e-03
             sT        300.0000            +inf               -               -             32.38              0.11         1.0e+00         4.9e-03         6.2e-01         2.2e-03
    Mej_1stPair            -inf            +inf               -               -             32.38              0.11         1.0e+00         4.9e-03         6.2e-01         2.2e-03
    Mej_2ndPair            -inf            +inf               -               -             32.38              0.11         1.0e+00         4.9e-03         6.2e-01         2.2e-03


VVjets
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           1218.48              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -            973.86              1.52         8.0e-01         1.2e-03         8.0e-01         1.2e-03
      PassBPTX0          0.0000          1.0000               -               -            973.86              1.52         1.0e+00         2.2e-03         8.0e-01         1.2e-03
   PassPhysDecl            -inf            +inf               -               -            973.86              1.52         1.0e+00         2.2e-03         8.0e-01         1.2e-03
PassBeamScraping          0.0000          1.0000               -               -            973.86              1.52         1.0e+00         2.2e-03         8.0e-01         1.2e-03
PassPrimaryVertex          0.0000          1.0000               -               -            971.97              1.53         1.0e+00         2.2e-03         8.0e-01         1.3e-03
PassHBHENoiseFilter            -inf            +inf               -               -            971.97              1.53         1.0e+00         2.2e-03         8.0e-01         1.3e-03
        PassHLT          0.0000          1.0000               -               -            642.26              1.90         6.6e-01         2.2e-03         5.3e-01         1.6e-03
       nEle_all            -inf            +inf               -               -            642.26              1.90         1.0e+00         4.2e-03         5.3e-01         1.6e-03
     nEle_PtCut            -inf            +inf               -               -            642.26              1.90         1.0e+00         4.2e-03         5.3e-01         1.6e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -             47.19              0.73         7.3e-02         1.2e-03         3.9e-02         6.0e-04
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -             47.19              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -             47.19              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -             47.17              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -             47.17              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -             47.17              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -             47.14              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -             47.14              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
        Mee_PAS            -inf            +inf               -               -             47.14              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
      sTele_PAS            -inf            +inf               -               -             47.14              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
       nJet_PAS            -inf            +inf               -               -             47.14              0.73         1.0e+00         2.2e-02         3.9e-02         6.0e-04
   Pt1stJet_PAS            -inf            +inf               -               -             18.84              0.47         4.0e-01         1.2e-02         1.5e-02         3.8e-04
  Eta1stJet_PAS            -inf            +inf               -               -             18.84              0.47         1.0e+00         3.5e-02         1.5e-02         3.8e-04
   Pt2ndJet_PAS            -inf            +inf               -               -              5.49              0.25         2.9e-01         1.5e-02         4.5e-03         2.1e-04
  Eta2ndJet_PAS            -inf            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
       nJet_all            -inf            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
     nJet_PtCut            -inf            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              5.49              0.25         1.0e+00         6.5e-02         4.5e-03         2.1e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              5.38              0.25         9.8e-01         6.5e-02         4.4e-03         2.1e-04
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -              5.38              0.25         1.0e+00         6.6e-02         4.4e-03         2.1e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              5.38              0.25         1.0e+00         6.6e-02         4.4e-03         2.1e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              5.11              0.24         9.5e-01         6.4e-02         4.2e-03         2.0e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              5.11              0.24         1.0e+00         6.8e-02         4.2e-03         2.0e-04
         sT_PAS            -inf            +inf               -               -              5.11              0.24         1.0e+00         6.8e-02         4.2e-03         2.0e-04
            Mee        100.0000            +inf               -               -              2.11              0.16         4.1e-01         3.7e-02         1.7e-03         1.3e-04
             sT        300.0000            +inf               -               -              0.95              0.11         4.5e-01         6.0e-02         7.8e-04         8.7e-05
    Mej_1stPair            -inf            +inf               -               -              0.95              0.11         1.0e+00         1.6e-01         7.8e-04         8.7e-05
    Mej_2ndPair            -inf            +inf               -               -              0.95              0.11         1.0e+00         1.6e-01         7.8e-04         8.7e-05


ALLBKG
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -   222431306866.11              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -     1354102001.12        6943924.35         6.1e-03         3.1e-05         6.1e-03         3.1e-05
      PassBPTX0          0.0000          1.0000               -               -     1354102001.12        6943924.35         1.0e+00         7.3e-03         6.1e-03         3.1e-05
   PassPhysDecl            -inf            +inf               -               -     1354102001.12        6943924.35         1.0e+00         7.3e-03         6.1e-03         3.1e-05
PassBeamScraping          0.0000          1.0000               -               -     1354101994.27        6943924.35         1.0e+00         7.3e-03         6.1e-03         3.1e-05
PassPrimaryVertex          0.0000          1.0000               -               -     1353586037.26        6942629.85         1.0e+00         7.3e-03         6.1e-03         3.1e-05
PassHBHENoiseFilter            -inf            +inf               -               -     1353586037.26        6942629.85         1.0e+00         7.3e-03         6.1e-03         3.1e-05
        PassHLT          0.0000          1.0000               -               -      804483135.09        5359840.67         5.9e-01         5.0e-03         3.6e-03         2.4e-05
       nEle_all            -inf            +inf               -               -      804483135.09        5359840.67         1.0e+00         9.4e-03         3.6e-03         2.4e-05
     nEle_PtCut            -inf            +inf               -               -      804483135.09        5359840.67         1.0e+00         9.4e-03         3.6e-03         2.4e-05
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -          60861.45            153.57         7.6e-05         5.4e-07         2.7e-07         6.9e-10
Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -          60861.45            153.57         1.0e+00         3.6e-03         2.7e-07         6.9e-10
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -          60861.45            153.57         1.0e+00         3.6e-03         2.7e-07         6.9e-10
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -          60808.53            153.51         1.0e+00         3.6e-03         2.7e-07         6.9e-10
Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -          60808.53            153.51         1.0e+00         3.6e-03         2.7e-07         6.9e-10
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -          60808.53            153.51         1.0e+00         3.6e-03         2.7e-07         6.9e-10
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -          60745.91            153.44         1.0e+00         3.6e-03         2.7e-07         6.9e-10
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -          60745.91            153.44         1.0e+00         3.6e-03         2.7e-07         6.9e-10
        Mee_PAS            -inf            +inf               -               -          60745.91            153.44         1.0e+00         3.6e-03         2.7e-07         6.9e-10
      sTele_PAS            -inf            +inf               -               -          60745.91            153.44         1.0e+00         3.6e-03         2.7e-07         6.9e-10
       nJet_PAS            -inf            +inf               -               -          60745.91            153.44         1.0e+00         3.6e-03         2.7e-07         6.9e-10
   Pt1stJet_PAS            -inf            +inf               -               -           8380.14             49.30         1.4e-01         8.8e-04         3.8e-08         2.2e-10
  Eta1stJet_PAS            -inf            +inf               -               -           8380.14             49.30         1.0e+00         8.3e-03         3.8e-08         2.2e-10
   Pt2ndJet_PAS            -inf            +inf               -               -           1833.98             17.32         2.2e-01         2.4e-03         8.2e-09         7.8e-11
  Eta2ndJet_PAS            -inf            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
       nJet_all            -inf            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
     nJet_PtCut            -inf            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
nJet_PtCut_noOvrlp            -inf            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -           1833.98             17.32         1.0e+00         1.3e-02         8.2e-09         7.8e-11
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -           1785.59             17.04         9.7e-01         1.3e-02         8.0e-09         7.7e-11
Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -           1785.59             17.04         1.0e+00         1.3e-02         8.0e-09         7.7e-11
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -           1785.59             17.04         1.0e+00         1.3e-02         8.0e-09         7.7e-11
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -           1700.23             16.58         9.5e-01         1.3e-02         7.6e-09         7.5e-11
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -           1700.23             16.58         1.0e+00         1.4e-02         7.6e-09         7.5e-11
         sT_PAS            -inf            +inf               -               -           1700.23             16.58         1.0e+00         1.4e-02         7.6e-09         7.5e-11
            Mee        100.0000            +inf               -               -            187.32              4.52         1.1e-01         2.9e-03         8.4e-10         2.0e-11
             sT        300.0000            +inf               -               -             69.57              1.88         3.7e-01         1.3e-02         3.1e-10         8.4e-12
    Mej_1stPair            -inf            +inf               -               -             69.57              1.88         1.0e+00         3.8e-02         3.1e-10         8.4e-12
    Mej_2ndPair            -inf            +inf               -               -             69.57              1.88         1.0e+00         3.8e-02         3.1e-10         8.4e-12


LQeejj_M500
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -             11.75              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -             11.74              0.00         1.0e+00         1.7e-04         1.0e+00         1.7e-04
      PassBPTX0          0.0000          1.0000               -               -             11.74              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
   PassPhysDecl            -inf            +inf               -               -             11.74              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
PassBeamScraping          0.0000          1.0000               -               -             11.74              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
PassPrimaryVertex          0.0000          1.0000               -               -             11.73              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
PassHBHENoiseFilter            -inf            +inf               -               -             11.73              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
        PassHLT          0.0000          1.0000               -               -             11.73              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
       nEle_all            -inf            +inf               -               -             11.73              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
     nEle_PtCut            -inf            +inf               -               -             11.73              0.00         1.0e+00         2.4e-04         1.0e+00         1.7e-04
