ZJetMadgraph
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                 nEle_all            -inf            +inf               -               -          201.5451        8.8672e-02          1.0000      6.2220e-04          0.9791      4.3078e-04
               nEle_PtCut            -inf            +inf               -               -          201.5451        8.8672e-02          1.0000      6.2220e-04          0.9791      4.3078e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            0.1982        1.9241e-02      9.8338e-04      9.5468e-05      9.6287e-04      9.3475e-05
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            0.1982        1.9241e-02          1.0000          0.1373      9.6287e-04      9.3475e-05
               Mee_presel         50.0000            +inf               -               -            0.1851        1.8595e-02          0.9340          0.1305      8.9928e-04      9.0337e-05
           Mee_TwoEleOnly            -inf            +inf               -               -            0.1851        1.8595e-02          1.0000          0.1421      8.9928e-04      9.0337e-05
      nJet_TwoEleOnly_All            -inf            +inf               -               -            0.1851        1.8595e-02          1.0000          0.1421      8.9928e-04      9.0337e-05
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -            0.1851        1.8595e-02          1.0000          0.1421      8.9928e-04      9.0337e-05
                 nJet_all            -inf            +inf               -               -            0.1851        1.8595e-02          1.0000          0.1421      8.9928e-04      9.0337e-05
               nJet_PtCut            -inf            +inf               -               -            0.1851        1.8595e-02          1.0000          0.1421      8.9928e-04      9.0337e-05
       nJet_PtCut_noOvrlp            -inf            +inf               -               -            0.1851        1.8595e-02          1.0000          0.1421      8.9928e-04      9.0337e-05
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -            0.1739        1.8024e-02          0.9394          0.1356      8.4478e-04      8.7561e-05
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -            0.1739        1.8024e-02          1.0000          0.1466      8.4478e-04      8.7561e-05
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -            0.1739        1.8024e-02          1.0000          0.1466      8.4478e-04      8.7561e-05
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -            0.1739        1.8024e-02          1.0000          0.1466      8.4478e-04      8.7561e-05
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -            0.1739        1.8024e-02          1.0000          0.1466      8.4478e-04      8.7561e-05
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -            0.1739        1.8024e-02          1.0000          0.1466      8.4478e-04      8.7561e-05
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -            0.1720        1.7926e-02          0.9892          0.1454      8.3570e-04      8.7089e-05
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -            0.1720        1.7926e-02          1.0000          0.1474      8.3570e-04      8.7089e-05
       minDRej_selecPairs          0.7000            +inf               -               -            0.1627        1.7433e-02          0.9457          0.1414      7.9028e-04      8.4692e-05
       minDRej_unselPairs          0.7000            +inf               -               -            0.1608        1.7333e-02          0.9885          0.1503      7.8119e-04      8.4204e-05
           sT_preliminary        250.0000            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
             nJet_PAS_All            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
          nJet_PAS_EtaCut            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
             Pt1stEle_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
            Eta1stEle_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
             Pt2ndEle_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
            Eta2ndEle_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                  Mee_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                sTele_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
             Pt1stJet_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
            Eta1stJet_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
             Pt2ndJet_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
            Eta2ndJet_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                  Mjj_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                sTjet_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                   sT_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
          Mej_1stPair_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
          Mej_2ndPair_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                pfMET_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                tcMET_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
              caloMET_PAS            -inf            +inf               -               -            0.1608        1.7333e-02          1.0000          0.1524      7.8119e-04      8.4204e-05
                      Mee        125.0000            +inf               -               -            0.1234        1.5185e-02          0.7674          0.1255      5.9952e-04      7.3771e-05
                       sT            -inf            +inf               -               -            0.1234        1.5185e-02          1.0000          0.1740      5.9952e-04      7.3771e-05
                sT_MLQ150        260.0000            +inf               -               -            0.1234        1.5185e-02          1.0000          0.1740      5.9952e-04      7.3771e-05
                sT_MLQ200        340.0000            +inf               -               -            0.1234        1.5185e-02          1.0000          0.1740      5.9952e-04      7.3771e-05
                sT_MLQ250        400.0000            +inf               -               -            0.1215        1.5070e-02          0.9848          0.1720      5.9044e-04      7.3210e-05
                sT_MLQ280        450.0000            +inf               -               -            0.1197        1.4953e-02          0.9846          0.1733      5.8135e-04      7.2645e-05
                sT_MLQ300        470.0000            +inf               -               -            0.1178        1.4836e-02          0.9844          0.1746      5.7227e-04      7.2076e-05
             minDeltaR_ej            -inf            +inf               -               -            0.1178        1.4836e-02          1.0000          0.1781      5.7227e-04      7.2076e-05
             maxDeltaR_ej            -inf            +inf               -               -            0.1178        1.4836e-02          1.0000          0.1781      5.7227e-04      7.2076e-05
              Mej_1stPair            -inf            +inf               -               -            0.1178        1.4836e-02          1.0000          0.1781      5.7227e-04      7.2076e-05
              Mej_2ndPair            -inf            +inf               -               -            0.1178        1.4836e-02          1.0000          0.1781      5.7227e-04      7.2076e-05
                sT_MLQ320        490.0000            +inf               -               -            0.1178        1.4836e-02          1.0000          0.1781      5.7227e-04      7.2076e-05
                sT_MLQ340        510.0000            +inf               -               -            0.1159        1.4718e-02          0.9841          0.1760      5.6319e-04      7.1502e-05
                sT_MLQ370        540.0000            +inf               -               -            0.1159        1.4718e-02          1.0000          0.1795      5.6319e-04      7.1502e-05
                sT_MLQ400        560.0000            +inf               -               -            0.1141        1.4599e-02          0.9839          0.1774      5.5410e-04      7.0923e-05
                sT_MLQ450        620.0000            +inf               -               -            0.1122        1.4479e-02          0.9836          0.1788      5.4502e-04      7.0340e-05
                sT_MLQ500        660.0000            +inf               -               -            0.1084        1.4236e-02          0.9667          0.1780      5.2685e-04      6.9160e-05


ZeeJetPythia
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -    160743310.2040        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -     50196317.3015       142198.3457          0.3123      8.8463e-04          0.3123      8.8463e-04
                PassBPTX0          0.0000          1.0000               -               -     50196317.3015       142198.3457          1.0000      4.0062e-03          0.3123      8.8463e-04
             PassPhysDecl            -inf            +inf               -               -     50196317.3015       142198.3457          1.0000      4.0062e-03          0.3123      8.8463e-04
         PassBeamScraping          0.0000          1.0000               -               -     50196282.9178       142198.3459          1.0000      4.0062e-03          0.3123      8.8463e-04
        PassPrimaryVertex          0.0000          1.0000               -               -     49684005.8570       141642.8119          0.9898      3.9780e-03          0.3091      8.8117e-04
                  PassHLT            -inf            +inf               -               -     49684005.8570       141642.8119          1.0000      4.0317e-03          0.3091      8.8117e-04
                 nEle_all            -inf            +inf               -               -     49684005.8570       141642.8119          1.0000      4.0317e-03          0.3091      8.8117e-04
               nEle_PtCut            -inf            +inf               -               -     49684005.8570       141642.8119          1.0000      4.0317e-03          0.3091      8.8117e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -     14134153.0261        87704.2914          0.2845      1.9426e-03      8.7930e-02      5.4562e-04
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -     14134153.0261        87704.2914          1.0000      8.7754e-03      8.7930e-02      5.4562e-04
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -     14134153.0261        87704.2914          1.0000      8.7754e-03      8.7930e-02      5.4562e-04
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -     14119298.1655        87661.5528          0.9989      8.7686e-03      8.7838e-02      5.4535e-04
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -     14119298.1655        87661.5528          1.0000      8.7803e-03      8.7838e-02      5.4535e-04
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -     14119298.1655        87661.5528          1.0000      8.7803e-03      8.7838e-02      5.4535e-04
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -     14105123.1117        87621.7437          0.9990      8.7739e-03      8.7749e-02      5.4510e-04
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -     14105123.1117        87621.7437          1.0000      8.7852e-03      8.7749e-02      5.4510e-04
               Mee_presel         50.0000            +inf               -               -     14094295.8191        87621.5150          0.9992      8.7818e-03      8.7682e-02      5.4510e-04
           Mee_TwoEleOnly            -inf            +inf               -               -     14094295.8191        87621.5150          1.0000      8.7919e-03      8.7682e-02      5.4510e-04
      nJet_TwoEleOnly_All            -inf            +inf               -               -     14094295.8191        87621.5150          1.0000      8.7919e-03      8.7682e-02      5.4510e-04
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -     14094295.8191        87621.5150          1.0000      8.7919e-03      8.7682e-02      5.4510e-04
                 nJet_all            -inf            +inf               -               -     14094295.8191        87621.5150          1.0000      8.7919e-03      8.7682e-02      5.4510e-04
               nJet_PtCut            -inf            +inf               -               -     14094295.8191        87621.5150          1.0000      8.7919e-03      8.7682e-02      5.4510e-04
       nJet_PtCut_noOvrlp            -inf            +inf               -               -     14094295.8191        87621.5150          1.0000      8.7919e-03      8.7682e-02      5.4510e-04
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -       172120.2192         6258.7211      1.2212e-02      4.5050e-04      1.0708e-03      3.8936e-05
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -       172120.2192         6258.7211          1.0000      5.1424e-02      1.0708e-03      3.8936e-05
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -       172120.2192         6258.7211          1.0000      5.1424e-02      1.0708e-03      3.8936e-05
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -       163511.1121         6023.7194          0.9500      4.9174e-02      1.0172e-03      3.7474e-05
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -       163511.1121         6023.7194          1.0000      5.2099e-02      1.0172e-03      3.7474e-05
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -       163511.1121         6023.7194          1.0000      5.2099e-02      1.0172e-03      3.7474e-05
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -       147575.9076         5692.8632          0.9025      4.8143e-02      9.1808e-04      3.5416e-05
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -       147575.9076         5692.8632          1.0000      5.4554e-02      9.1808e-04      3.5416e-05
       minDRej_selecPairs          0.7000            +inf               -               -       145439.6115         5608.9738          0.9855      5.3758e-02      9.0479e-04      3.4894e-05
       minDRej_unselPairs          0.7000            +inf               -               -       143243.0791         5606.9378          0.9849      5.4120e-02      8.9113e-04      3.4881e-05
           sT_preliminary        250.0000            +inf               -               -        35597.0518          283.5084          0.2485      9.9266e-03      2.2145e-04      1.7637e-06
             nJet_PAS_All            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
          nJet_PAS_EtaCut            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
             Pt1stEle_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
            Eta1stEle_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
             Pt2ndEle_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
            Eta2ndEle_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                  Mee_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                sTele_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
             Pt1stJet_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
            Eta1stJet_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
             Pt2ndJet_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
            Eta2ndJet_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                  Mjj_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                sTjet_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                   sT_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
          Mej_1stPair_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
          Mej_2ndPair_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                pfMET_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                tcMET_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
              caloMET_PAS            -inf            +inf               -               -        35597.0518          283.5084          1.0000      1.1263e-02      2.2145e-04      1.7637e-06
                      Mee        125.0000            +inf               -               -         1959.1814           95.0727      5.5038e-02      2.7065e-03      1.2188e-05      5.9146e-07
                       sT            -inf            +inf               -               -         1959.1814           95.0727          1.0000      6.8627e-02      1.2188e-05      5.9146e-07
                sT_MLQ150        260.0000            +inf               -               -         1841.7933           90.0068          0.9401      6.4743e-02      1.1458e-05      5.5994e-07
                sT_MLQ200        340.0000            +inf               -               -          933.2283           45.9892          0.5067      3.5166e-02      5.8057e-06      2.8610e-07
                sT_MLQ250        400.0000            +inf               -               -          550.8558           22.4123          0.5903      3.7721e-02      3.4269e-06      1.3943e-07
                sT_MLQ280        450.0000            +inf               -               -          374.6871           18.1464          0.6802      4.3024e-02      2.3310e-06      1.1289e-07
                sT_MLQ300        470.0000            +inf               -               -          318.1003           14.5649          0.8490      5.6583e-02      1.9789e-06      9.0610e-08
             minDeltaR_ej            -inf            +inf               -               -          318.1003           14.5649          1.0000      6.4753e-02      1.9789e-06      9.0610e-08
             maxDeltaR_ej            -inf            +inf               -               -          318.1003           14.5649          1.0000      6.4753e-02      1.9789e-06      9.0610e-08
              Mej_1stPair            -inf            +inf               -               -          318.1003           14.5649          1.0000      6.4753e-02      1.9789e-06      9.0610e-08
              Mej_2ndPair            -inf            +inf               -               -          318.1003           14.5649          1.0000      6.4753e-02      1.9789e-06      9.0610e-08
                sT_MLQ320        490.0000            +inf               -               -          281.1522           13.6169          0.8838      5.8908e-02      1.7491e-06      8.4712e-08
                sT_MLQ340        510.0000            +inf               -               -          238.0491           12.4355          0.8467      6.0315e-02      1.4809e-06      7.7363e-08
                sT_MLQ370        540.0000            +inf               -               -          197.5507           11.5612          0.8299      6.5101e-02      1.2290e-06      7.1923e-08
                sT_MLQ400        560.0000            +inf               -               -          177.8882           11.3644          0.9005      7.8015e-02      1.1067e-06      7.0699e-08
                sT_MLQ450        620.0000            +inf               -               -          116.3381            5.8963          0.6540      5.3332e-02      7.2375e-07      3.6681e-08
                sT_MLQ500        660.0000            +inf               -               -           82.5801            4.1887          0.7098      5.0897e-02      5.1374e-07      2.6058e-08


ZZ
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -       195880.0000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -        63719.4805          240.6778          0.3253      1.2287e-03          0.3253      1.2287e-03
                PassBPTX0          0.0000          1.0000               -               -        63719.4805          240.6778          1.0000      5.3417e-03          0.3253      1.2287e-03
             PassPhysDecl            -inf            +inf               -               -        63719.4805          240.6778          1.0000      5.3417e-03          0.3253      1.2287e-03
         PassBeamScraping          0.0000          1.0000               -               -        63719.4805          240.6778          1.0000      5.3417e-03          0.3253      1.2287e-03
        PassPrimaryVertex          0.0000          1.0000               -               -        63693.8784          240.6582          0.9996      5.3404e-03          0.3252      1.2286e-03
                  PassHLT            -inf            +inf               -               -        63693.8784          240.6582          1.0000      5.3434e-03          0.3252      1.2286e-03
                 nEle_all            -inf            +inf               -               -        63693.8784          240.6582          1.0000      5.3434e-03          0.3252      1.2286e-03
               nEle_PtCut            -inf            +inf               -               -        63693.8784          240.6582          1.0000      5.3434e-03          0.3252      1.2286e-03
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -         3762.1551           70.5109      5.9066e-02      1.1293e-03      1.9206e-02      3.5997e-04
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -         3762.1551           70.5109          1.0000      2.6505e-02      1.9206e-02      3.5997e-04
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -         3762.1551           70.5109          1.0000      2.6505e-02      1.9206e-02      3.5997e-04
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -         3759.4601           70.4874          0.9993      2.6492e-02      1.9193e-02      3.5985e-04
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -         3759.4601           70.4874          1.0000      2.6516e-02      1.9193e-02      3.5985e-04
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -         3759.4601           70.4874          1.0000      2.6516e-02      1.9193e-02      3.5985e-04
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -         3758.1127           70.4737          0.9996      2.6508e-02      1.9186e-02      3.5978e-04
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -         3758.1127           70.4737          1.0000      2.6520e-02      1.9186e-02      3.5978e-04
               Mee_presel         50.0000            +inf               -               -         3725.7732           70.1760          0.9914      2.6350e-02      1.9021e-02      3.5826e-04
           Mee_TwoEleOnly            -inf            +inf               -               -         3725.7732           70.1760          1.0000      2.6637e-02      1.9021e-02      3.5826e-04
      nJet_TwoEleOnly_All            -inf            +inf               -               -         3725.7732           70.1760          1.0000      2.6637e-02      1.9021e-02      3.5826e-04
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -         3725.7732           70.1760          1.0000      2.6637e-02      1.9021e-02      3.5826e-04
                 nJet_all            -inf            +inf               -               -         3725.7732           70.1760          1.0000      2.6637e-02      1.9021e-02      3.5826e-04
               nJet_PtCut            -inf            +inf               -               -         3725.7732           70.1760          1.0000      2.6637e-02      1.9021e-02      3.5826e-04
       nJet_PtCut_noOvrlp            -inf            +inf               -               -         3725.7732           70.1760          1.0000      2.6637e-02      1.9021e-02      3.5826e-04
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -         1478.1820           44.4608          0.3967      1.4080e-02      7.5464e-03      2.2698e-04
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -         1478.1820           44.4608          1.0000      4.2537e-02      7.5464e-03      2.2698e-04
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -         1478.1820           44.4608          1.0000      4.2537e-02      7.5464e-03      2.2698e-04
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -         1440.4526           43.8947          0.9745      4.1724e-02      7.3538e-03      2.2409e-04
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -         1440.4526           43.8947          1.0000      4.3095e-02      7.3538e-03      2.2409e-04
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -         1440.4526           43.8947          1.0000      4.3095e-02      7.3538e-03      2.2409e-04
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -         1412.1556           43.4638          0.9804      4.2461e-02      7.2093e-03      2.2189e-04
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -         1412.1556           43.4638          1.0000      4.3527e-02      7.2093e-03      2.2189e-04
       minDRej_selecPairs          0.7000            +inf               -               -         1389.2485           43.1132          0.9838      4.2999e-02      7.0923e-03      2.2010e-04
       minDRej_unselPairs          0.7000            +inf               -               -         1351.5192           42.5275          0.9728      4.2995e-02      6.8997e-03      2.1711e-04
           sT_preliminary        250.0000            +inf               -               -          460.8370           24.8905          0.3410      2.1314e-02      2.3526e-03      1.2707e-04
             nJet_PAS_All            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
          nJet_PAS_EtaCut            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
             Pt1stEle_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
            Eta1stEle_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
             Pt2ndEle_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
            Eta2ndEle_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                  Mee_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                sTele_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
             Pt1stJet_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
            Eta1stJet_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
             Pt2ndJet_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
            Eta2ndJet_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                  Mjj_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                sTjet_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                   sT_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
          Mej_1stPair_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
          Mej_2ndPair_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                pfMET_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                tcMET_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
              caloMET_PAS            -inf            +inf               -               -          460.8370           24.8905          1.0000      7.6384e-02      2.3526e-03      1.2707e-04
                      Mee        125.0000            +inf               -               -           48.5092            8.0838          0.1053      1.8440e-02      2.4765e-04      4.1269e-05
                       sT            -inf            +inf               -               -           48.5092            8.0838          1.0000          0.2357      2.4765e-04      4.1269e-05
                sT_MLQ150        260.0000            +inf               -               -           48.5092            8.0838          1.0000          0.2357      2.4765e-04      4.1269e-05
                sT_MLQ200        340.0000            +inf               -               -           29.6445            6.3197          0.6111          0.1654      1.5134e-04      3.2263e-05
                sT_MLQ250        400.0000            +inf               -               -           20.2122            5.2184          0.6818          0.2283      1.0319e-04      2.6641e-05
                sT_MLQ280        450.0000            +inf               -               -           14.8222            4.4688          0.7333          0.2911      7.5670e-05      2.2814e-05
                sT_MLQ300        470.0000            +inf               -               -           13.4748            4.2610          0.9091          0.3972      6.8791e-05      2.1753e-05
             minDeltaR_ej            -inf            +inf               -               -           13.4748            4.2610          1.0000          0.4472      6.8791e-05      2.1753e-05
             maxDeltaR_ej            -inf            +inf               -               -           13.4748            4.2610          1.0000          0.4472      6.8791e-05      2.1753e-05
              Mej_1stPair            -inf            +inf               -               -           13.4748            4.2610          1.0000          0.4472      6.8791e-05      2.1753e-05
              Mej_2ndPair            -inf            +inf               -               -           13.4748            4.2610          1.0000          0.4472      6.8791e-05      2.1753e-05
                sT_MLQ320        490.0000            +inf               -               -           10.7798            3.8110          0.8000          0.3795      5.5033e-05      1.9456e-05
                sT_MLQ340        510.0000            +inf               -               -            9.4323            3.5650          0.8750          0.4528      4.8154e-05      1.8200e-05
                sT_MLQ370        540.0000            +inf               -               -            8.0849            3.3006          0.8571          0.4769      4.1275e-05      1.6850e-05
                sT_MLQ400        560.0000            +inf               -               -            8.0849            3.3006          1.0000          0.5773      4.1275e-05      1.6850e-05
                sT_MLQ450        620.0000            +inf               -               -            4.0424            2.3339          0.5000          0.3536      2.0637e-05      1.1915e-05
                sT_MLQ500        660.0000            +inf               -               -            2.6950            1.9056          0.6667          0.6086      1.3758e-05      9.7285e-06


LQenujj_M450
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -         1575.3400        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -         1536.7216            0.7343          0.9755      4.6612e-04          0.9755      4.6612e-04
                PassBPTX0          0.0000          1.0000               -               -         1536.7216            0.7343          1.0000      6.7576e-04          0.9755      4.6612e-04
