WJetAlpgen
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.96              0.04         8.7e-05         3.6e-06         4.1e-05         1.7e-06
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
        Mee_PAS            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
      sTele_PAS            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
       nJet_PAS            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
       nJet_all            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
     nJet_PtCut            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.96              0.04         1.0e+00         5.8e-02         4.1e-05         1.7e-06
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.30              0.01         3.2e-01         1.6e-02         1.3e-05         4.1e-07
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.30              0.01         1.0e+00         4.5e-02         1.3e-05         4.1e-07
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.30              0.01         1.0e+00         4.5e-02         1.3e-05         4.1e-07
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.29              0.01         9.5e-01         4.3e-02         1.2e-05         4.0e-07
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              0.29              0.01         1.0e+00         4.5e-02         1.2e-05         4.0e-07
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.29              0.01         1.0e+00         4.5e-02         1.2e-05         4.0e-07
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.27              0.01         9.4e-01         4.4e-02         1.2e-05         4.0e-07
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.27              0.01         1.0e+00         4.8e-02         1.2e-05         4.0e-07
minDRej_selecPairs          0.7000            +inf               -               -              0.27              0.01         9.8e-01         4.7e-02         1.1e-05         3.8e-07
minDRej_unselPairs          0.7000            +inf               -               -              0.26              0.01         9.8e-01         4.7e-02         1.1e-05         3.8e-07
   Pt1stJet_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
  Eta1stJet_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
   Pt2ndJet_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
  Eta2ndJet_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
         sT_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
Mej_1stPair_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
Mej_2ndPair_PAS            -inf            +inf               -               -              0.26              0.01         1.0e+00         4.8e-02         1.1e-05         3.8e-07
            Mee        100.0000            +inf               -               -              0.06              0.00         2.4e-01         2.1e-02         2.7e-06         2.1e-07
             sT        280.0000            +inf               -               -              0.02              0.00         2.9e-01         4.8e-02         7.7e-07         1.1e-07
   minDeltaR_ej            -inf            +inf               -               -              0.02              0.00         1.0e+00         2.1e-01         7.7e-07         1.1e-07
   maxDeltaR_ej            -inf            +inf               -               -              0.02              0.00         1.0e+00         2.1e-01         7.7e-07         1.1e-07
    Mej_1stPair            -inf            +inf               -               -              0.02              0.00         1.0e+00         2.1e-01         7.7e-07         1.1e-07
    Mej_2ndPair            -inf            +inf               -               -              0.02              0.00         1.0e+00         2.1e-01         7.7e-07         1.1e-07


LQenujj_M600
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
      PassBPTX0          0.0000          1.0000               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
   PassPhysDecl            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassBeamScraping          0.0000          1.0000               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassPrimaryVertex          0.0000          1.0000               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
PassHBHENoiseFilter            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
        PassHLT            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
       nEle_all            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
     nEle_PtCut            -inf            +inf               -               -              0.01              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
        Mee_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
      sTele_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
       nJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
       nJet_all            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
     nJet_PtCut            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
minDRej_selecPairs          0.7000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
minDRej_unselPairs          0.7000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   Pt1stJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
  Eta1stJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   Pt2ndJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
  Eta2ndJet_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
         sT_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Mej_1stPair_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
Mej_2ndPair_PAS            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
            Mee        100.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
             sT        280.0000            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   minDeltaR_ej            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         0.0e+00         0.0e+00         0.0e+00         0.0e+00


ZeeJetPythia
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -           4003.48              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -           1250.19              3.54         3.1e-01         8.8e-04         3.1e-01         8.8e-04
      PassBPTX0          0.0000          1.0000               -               -           1250.19              3.54         1.0e+00         4.0e-03         3.1e-01         8.8e-04
   PassPhysDecl            -inf            +inf               -               -           1250.19              3.54         1.0e+00         4.0e-03         3.1e-01         8.8e-04
PassBeamScraping          0.0000          1.0000               -               -           1250.19              3.54         1.0e+00         4.0e-03         3.1e-01         8.8e-04
PassPrimaryVertex          0.0000          1.0000               -               -           1237.43              3.53         9.9e-01         4.0e-03         3.1e-01         8.8e-04
PassHBHENoiseFilter            -inf            +inf               -               -           1237.43              3.53         1.0e+00         4.0e-03         3.1e-01         8.8e-04
        PassHLT            -inf            +inf               -               -           1237.43              3.53         1.0e+00         4.0e-03         3.1e-01         8.8e-04
       nEle_all            -inf            +inf               -               -           1237.43              3.53         1.0e+00         4.0e-03         3.1e-01         8.8e-04
     nEle_PtCut            -inf            +inf               -               -           1237.43              3.53         1.0e+00         4.0e-03         3.1e-01         8.8e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -            416.05              2.34         3.4e-01         2.1e-03         1.0e-01         5.8e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -            416.05              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -            416.05              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -            415.56              2.34         1.0e+00         7.9e-03         1.0e-01         5.8e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -            415.56              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -            415.56              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
        Mee_PAS            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
      sTele_PAS            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
       nJet_PAS            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
       nJet_all            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
     nJet_PtCut            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -            415.09              2.34         1.0e+00         8.0e-03         1.0e-01         5.8e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -             19.15              0.38         4.6e-02         9.5e-04         4.8e-03         9.5e-05
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -             19.15              0.38         1.0e+00         2.8e-02         4.8e-03         9.5e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -             19.15              0.38         1.0e+00         2.8e-02         4.8e-03         9.5e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -             17.67              0.36         9.2e-01         2.6e-02         4.4e-03         9.0e-05
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -             17.67              0.36         1.0e+00         2.9e-02         4.4e-03         9.0e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -             17.67              0.36         1.0e+00         2.9e-02         4.4e-03         9.0e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -             15.47              0.34         8.8e-01         2.6e-02         3.9e-03         8.4e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -             15.47              0.34         1.0e+00         3.1e-02         3.9e-03         8.4e-05
minDRej_selecPairs          0.7000            +inf               -               -             15.26              0.33         9.9e-01         3.0e-02         3.8e-03         8.3e-05
minDRej_unselPairs          0.7000            +inf               -               -             14.84              0.33         9.7e-01         3.0e-02         3.7e-03         8.2e-05
   Pt1stJet_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
  Eta1stJet_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
   Pt2ndJet_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
  Eta2ndJet_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
         sT_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
Mej_1stPair_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
Mej_2ndPair_PAS            -inf            +inf               -               -             14.84              0.33         1.0e+00         3.1e-02         3.7e-03         8.2e-05
            Mee        100.0000            +inf               -               -              0.79              0.07         5.3e-02         5.0e-03         2.0e-04         1.8e-05
             sT        280.0000            +inf               -               -              0.10              0.00         1.3e-01         1.3e-02         2.6e-05         7.5e-07
   minDeltaR_ej            -inf            +inf               -               -              0.10              0.00         1.0e+00         4.1e-02         2.6e-05         7.5e-07
   maxDeltaR_ej            -inf            +inf               -               -              0.10              0.00         1.0e+00         4.1e-02         2.6e-05         7.5e-07
    Mej_1stPair            -inf            +inf               -               -              0.10              0.00         1.0e+00         4.1e-02         2.6e-05         7.5e-07
    Mej_2ndPair            -inf            +inf               -               -              0.10              0.00         1.0e+00         4.1e-02         2.6e-05         7.5e-07


ZZ
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -              4.88              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -              1.59              0.01         3.3e-01         1.2e-03         3.3e-01         1.2e-03
      PassBPTX0          0.0000          1.0000               -               -              1.59              0.01         1.0e+00         5.3e-03         3.3e-01         1.2e-03
   PassPhysDecl            -inf            +inf               -               -              1.59              0.01         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassBeamScraping          0.0000          1.0000               -               -              1.59              0.01         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassPrimaryVertex          0.0000          1.0000               -               -              1.59              0.01         1.0e+00         5.3e-03         3.3e-01         1.2e-03
PassHBHENoiseFilter            -inf            +inf               -               -              1.59              0.01         1.0e+00         5.4e-03         3.3e-01         1.2e-03
        PassHLT            -inf            +inf               -               -              1.59              0.01         1.0e+00         5.4e-03         3.3e-01         1.2e-03
       nEle_all            -inf            +inf               -               -              1.59              0.01         1.0e+00         5.4e-03         3.3e-01         1.2e-03
     nEle_PtCut            -inf            +inf               -               -              1.59              0.01         1.0e+00         5.4e-03         3.3e-01         1.2e-03
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.12              0.00         7.5e-02         1.3e-03         2.4e-02         4.1e-04
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
        Mee_PAS            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
      sTele_PAS            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
       nJet_PAS            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
       nJet_all            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
     nJet_PtCut            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.12              0.00         1.0e+00         2.4e-02         2.4e-02         4.1e-04
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.07              0.00         5.9e-01         1.9e-02         1.4e-02         4.1e-04
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.07              0.00         1.0e+00         4.0e-02         1.4e-02         4.1e-04
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.07              0.00         1.0e+00         4.0e-02         1.4e-02         4.1e-04
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.07              0.00         9.6e-01         3.1e-02         1.4e-02         2.0e-04
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              0.07              0.00         1.0e+00         2.1e-02         1.4e-02         2.0e-04
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.07              0.00         1.0e+00         2.1e-02         1.4e-02         2.0e-04
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.07              0.00         9.7e-01         2.1e-02         1.3e-02         2.0e-04
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.07              0.00         1.0e+00         2.2e-02         1.3e-02         2.0e-04
minDRej_selecPairs          0.7000            +inf               -               -              0.06              0.00         9.7e-01         2.1e-02         1.3e-02         2.0e-04
minDRej_unselPairs          0.7000            +inf               -               -              0.06              0.00         9.7e-01         2.2e-02         1.3e-02         2.0e-04
   Pt1stJet_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
  Eta1stJet_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
   Pt2ndJet_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
  Eta2ndJet_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
         sT_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
Mej_1stPair_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
Mej_2ndPair_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         2.3e-02         1.3e-02         2.0e-04
            Mee        100.0000            +inf               -               -              0.01              0.00         8.2e-02         1.3e-03         1.0e-03         0.0e+00
             sT        280.0000            +inf               -               -              0.00              0.00         4.0e-01         0.0e+00         4.1e-04         0.0e+00
   minDeltaR_ej            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         4.1e-04         0.0e+00
   maxDeltaR_ej            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         4.1e-04         0.0e+00
    Mej_1stPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         4.1e-04         0.0e+00
    Mej_2ndPair            -inf            +inf               -               -              0.00              0.00         1.0e+00         0.0e+00         4.1e-04         0.0e+00


SingleTop
   variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
          nocut               -               -               -               -             64.83              0.00         1.0e+00         0.0e+00         1.0e+00         0.0e+00
           skim               -               -               -               -             44.25              0.03         6.8e-01         5.2e-04         6.8e-01         5.2e-04
      PassBPTX0          0.0000          1.0000               -               -             44.25              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
   PassPhysDecl            -inf            +inf               -               -             44.25              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassBeamScraping          0.0000          1.0000               -               -             44.25              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassPrimaryVertex          0.0000          1.0000               -               -             44.21              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
PassHBHENoiseFilter            -inf            +inf               -               -             44.21              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
        PassHLT            -inf            +inf               -               -             44.21              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
       nEle_all            -inf            +inf               -               -             44.21              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
     nEle_PtCut            -inf            +inf               -               -             44.21              0.03         1.0e+00         1.1e-03         6.8e-01         5.2e-04
nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -              0.06              0.00         1.4e-03         3.2e-05         9.3e-04         2.2e-05
Pt1stEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
Pt2ndEle_IDISO_NoOvrlp         25.0000            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
        Mee_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
      sTele_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
       nJet_PAS            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
       nJet_all            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
     nJet_PtCut            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
nJet_PtCut_noOvrlp            -inf            +inf               -               -              0.06              0.00         1.0e+00         3.3e-02         9.3e-04         2.2e-05
nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -              0.04              0.00         5.8e-01         2.7e-02         5.4e-04         2.2e-05
Pt1stJet_noOvrlp_ID         20.0000            +inf               -               -              0.04              0.00         1.0e+00         5.7e-02         5.4e-04         2.2e-05
Eta1stJet_noOvrlp_ID            -inf            +inf               -               -              0.04              0.00         1.0e+00         5.7e-02         5.4e-04         2.2e-05
mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -              0.03              0.00         9.4e-01         5.6e-02         5.1e-04         2.2e-05
Pt2ndJet_noOvrlp_ID         20.0000            +inf               -               -              0.03              0.00         1.0e+00         6.1e-02         5.1e-04         2.2e-05
Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.1e-02         5.1e-04         2.2e-05
mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -              0.03              0.00         9.4e-01         5.9e-02         4.8e-04         2.2e-05
maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.5e-02         4.8e-04         2.2e-05
minDRej_selecPairs          0.7000            +inf               -               -              0.03              0.00         9.7e-01         6.3e-02         4.6e-04         2.2e-05
minDRej_unselPairs          0.7000            +inf               -               -              0.03              0.00         9.7e-01         6.6e-02         4.5e-04         2.2e-05
   Pt1stJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
  Eta1stJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
   Pt2ndJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
  Eta2ndJet_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
         sT_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
Mej_1stPair_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
Mej_2ndPair_PAS            -inf            +inf               -               -              0.03              0.00         1.0e+00         6.9e-02         4.5e-04         2.2e-05
            Mee        100.0000            +inf               -               -              0.02              0.00         5.5e-01         4.4e-02         2.5e-04         1.5e-05
             sT        280.0000            +inf               -               -              0.01              0.00         3.8e-01         2.3e-02         9.3e-05         0.0e+00
