ZJetMadgraph
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs


LQenujj_M300
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs


TTbar_Pythia
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs


DATA
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -     56964668.0000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -      8271991.0000         2528.3041          0.1452      4.4384e-05          0.1452      4.4384e-05
                PassBPTX0          0.0000          1.0000               -               -      8271379.0000         2528.2400          0.9999      4.3223e-04          0.1452      4.4383e-05
             PassPhysDecl            -inf            +inf               -               -      8271379.0000         2528.2400          1.0000      4.3227e-04          0.1452      4.4383e-05
         PassBeamScraping          0.0000          1.0000               -               -      8271376.0000         2528.2400          1.0000      4.3227e-04          0.1452      4.4383e-05
        PassPrimaryVertex          0.0000          1.0000               -               -      8270532.0000         2528.1758          0.9999      4.3224e-04          0.1452      4.4381e-05
                  PassHLT            -inf            +inf               -               -      8270532.0000         2528.1758          1.0000      4.3230e-04          0.1452      4.4381e-05
                 nEle_all            -inf            +inf               -               -      8270532.0000         2528.1758          1.0000      4.3230e-04          0.1452      4.4381e-05
               nEle_PtCut            -inf            +inf               -               -      8270532.0000         2528.1758          1.0000      4.3230e-04          0.1452      4.4381e-05
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -         2703.0000           51.9865      3.2682e-04      6.2865e-06      4.7450e-05      9.1261e-07
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -         2703.0000           51.9865          1.0000      2.7199e-02      4.7450e-05      9.1261e-07
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -         2703.0000           51.9865          1.0000      2.7199e-02      4.7450e-05      9.1261e-07
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -         2698.0000           51.9385          0.9982      2.7162e-02      4.7363e-05      9.1177e-07
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -         2698.0000           51.9385          1.0000      2.7225e-02      4.7363e-05      9.1177e-07
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -         2698.0000           51.9385          1.0000      2.7225e-02      4.7363e-05      9.1177e-07
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -         2695.0000           51.9102          0.9989      2.7202e-02      4.7310e-05      9.1127e-07
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -         2695.0000           51.9102          1.0000      2.7240e-02      4.7310e-05      9.1127e-07
               Mee_presel         50.0000            +inf               -               -         2688.0000           51.8425          0.9974      2.7187e-02      4.7187e-05      9.1008e-07
           Mee_TwoEleOnly            -inf            +inf               -               -         2688.0000           51.8425          1.0000      2.7275e-02      4.7187e-05      9.1008e-07
      nJet_TwoEleOnly_All            -inf            +inf               -               -         2688.0000           51.8425          1.0000      2.7275e-02      4.7187e-05      9.1008e-07
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -         2688.0000           51.8425          1.0000      2.7275e-02      4.7187e-05      9.1008e-07
                 nJet_all            -inf            +inf               -               -         2688.0000           51.8425          1.0000      2.7275e-02      4.7187e-05      9.1008e-07
               nJet_PtCut            -inf            +inf               -               -         2688.0000           51.8425          1.0000      2.7275e-02      4.7187e-05      9.1008e-07
       nJet_PtCut_noOvrlp            -inf            +inf               -               -         2688.0000           51.8425          1.0000      2.7275e-02      4.7187e-05      9.1008e-07
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -           91.0000            9.5394      3.3854e-02      3.6085e-03      1.5975e-06      1.6746e-07
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -           91.0000            9.5394          1.0000          0.1483      1.5975e-06      1.6746e-07
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -           91.0000            9.5394          1.0000          0.1483      1.5975e-06      1.6746e-07
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -           87.0000            9.3274          0.9560          0.1434      1.5273e-06      1.6374e-07
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -           87.0000            9.3274          1.0000          0.1516      1.5273e-06      1.6374e-07
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -           87.0000            9.3274          1.0000          0.1516      1.5273e-06      1.6374e-07
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -           77.0000            8.7748          0.8851          0.1385      1.3517e-06      1.5404e-07
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -           77.0000            8.7748          1.0000          0.1612      1.3517e-06      1.5404e-07
       minDRej_selecPairs          0.7000            +inf               -               -           77.0000            8.7748          1.0000          0.1612      1.3517e-06      1.5404e-07
       minDRej_unselPairs          0.7000            +inf               -               -           72.0000            8.4852          0.9351          0.1533      1.2639e-06      1.4896e-07
             nJet_PAS_All            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
          nJet_PAS_EtaCut            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
             Pt1stEle_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
            Eta1stEle_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
             Pt2ndEle_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
            Eta2ndEle_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                  Mee_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                sTele_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
             Pt1stJet_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
            Eta1stJet_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
             Pt2ndJet_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
            Eta2ndJet_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                  Mjj_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                sTjet_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                   sT_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
          Mej_1stPair_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
          Mej_2ndPair_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                pfMET_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                tcMET_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
              caloMET_PAS            -inf            +inf               -               -           72.0000            8.4852          1.0000          0.1667      1.2639e-06      1.4896e-07
                      Mee        110.0000            +inf               -               -            6.0000            2.4495      8.3333e-02      3.5410e-02      1.0533e-07      4.3001e-08
                       sT            -inf            +inf               -               -            6.0000            2.4495          1.0000          0.5774      1.0533e-07      4.3001e-08
                sT_MLQ250        394.0000            +inf               -               -            1.0000            1.0000          0.1667          0.1800      1.7555e-08      1.7554e-08
                sT_MLQ280        422.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ300        440.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
             minDeltaR_ej            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
             maxDeltaR_ej            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
              Mej_1stPair            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
              Mej_2ndPair            -inf            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ320        457.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ340        473.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00
                sT_MLQ400        520.0000            +inf               -               -        0.0000e+00        0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00      0.0000e+00


WZ
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -       198380.0000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -        76617.8090          281.0251          0.3862      1.4166e-03          0.3862      1.4166e-03
                PassBPTX0          0.0000          1.0000               -               -        76617.8090          281.0251          1.0000      5.1872e-03          0.3862      1.4166e-03
             PassPhysDecl            -inf            +inf               -               -        76617.8090          281.0251          1.0000      5.1872e-03          0.3862      1.4166e-03
         PassBeamScraping          0.0000          1.0000               -               -        76617.8090          281.0251          1.0000      5.1872e-03          0.3862      1.4166e-03
        PassPrimaryVertex          0.0000          1.0000               -               -        76590.9374          281.0053          0.9996      5.1861e-03          0.3861      1.4165e-03
                  PassHLT            -inf            +inf               -               -        76590.9374          281.0053          1.0000      5.1886e-03          0.3861      1.4165e-03
                 nEle_all            -inf            +inf               -               -        76590.9374          281.0053          1.0000      5.1886e-03          0.3861      1.4165e-03
               nEle_PtCut            -inf            +inf               -               -        76590.9374          281.0053          1.0000      5.1886e-03          0.3861      1.4165e-03
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -         2124.5403           59.4128      2.7739e-02      7.8236e-04      1.0709e-02      2.9949e-04
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -         2124.5403           59.4128          1.0000      3.9549e-02      1.0709e-02      2.9949e-04
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -         2124.5403           59.4128          1.0000      3.9549e-02      1.0709e-02      2.9949e-04
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -         2122.8608           59.3890          0.9992      3.9525e-02      1.0701e-02      2.9937e-04
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -         2122.8608           59.3890          1.0000      3.9564e-02      1.0701e-02      2.9937e-04
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -         2122.8608           59.3890          1.0000      3.9564e-02      1.0701e-02      2.9937e-04
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -         2122.8608           59.3890          1.0000      3.9564e-02      1.0701e-02      2.9937e-04
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -         2122.8608           59.3890          1.0000      3.9564e-02      1.0701e-02      2.9937e-04
               Mee_presel         50.0000            +inf               -               -         2112.7839           59.2502          0.9953      3.9424e-02      1.0650e-02      2.9867e-04
           Mee_TwoEleOnly            -inf            +inf               -               -         2112.7839           59.2502          1.0000      3.9660e-02      1.0650e-02      2.9867e-04
      nJet_TwoEleOnly_All            -inf            +inf               -               -         2112.7839           59.2502          1.0000      3.9660e-02      1.0650e-02      2.9867e-04
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -         2112.7839           59.2502          1.0000      3.9660e-02      1.0650e-02      2.9867e-04
                 nJet_all            -inf            +inf               -               -         2112.7839           59.2502          1.0000      3.9660e-02      1.0650e-02      2.9867e-04
               nJet_PtCut            -inf            +inf               -               -         2112.7839           59.2502          1.0000      3.9660e-02      1.0650e-02      2.9867e-04
       nJet_PtCut_noOvrlp            -inf            +inf               -               -         2112.7839           59.2502          1.0000      3.9660e-02      1.0650e-02      2.9867e-04
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -          732.2526           35.0042          0.3466      1.9208e-02      3.6912e-03      1.7645e-04
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -          732.2526           35.0042          1.0000      6.7604e-02      3.6912e-03      1.7645e-04
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -          732.2526           35.0042          1.0000      6.7604e-02      3.6912e-03      1.7645e-04
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -          680.1888           33.7405          0.9289      6.3991e-02      3.4287e-03      1.7008e-04
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -          680.1888           33.7405          1.0000      7.0151e-02      3.4287e-03      1.7008e-04
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -          680.1888           33.7405          1.0000      7.0151e-02      3.4287e-03      1.7008e-04
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -          648.2787           32.9430          0.9531      6.7682e-02      3.2679e-03      1.6606e-04
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -          648.2787           32.9430          1.0000      7.1865e-02      3.2679e-03      1.6606e-04
       minDRej_selecPairs          0.7000            +inf               -               -          639.8813           32.7287          0.9870      7.1166e-02      3.2255e-03      1.6498e-04
       minDRej_unselPairs          0.7000            +inf               -               -          626.4455           32.3836          0.9790      7.1195e-02      3.1578e-03      1.6324e-04
             nJet_PAS_All            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
          nJet_PAS_EtaCut            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
             Pt1stEle_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
            Eta1stEle_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
             Pt2ndEle_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
            Eta2ndEle_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                  Mee_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                sTele_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
             Pt1stJet_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
            Eta1stJet_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
             Pt2ndJet_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
            Eta2ndJet_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                  Mjj_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                sTjet_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                   sT_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
          Mej_1stPair_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
          Mej_2ndPair_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                pfMET_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                tcMET_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
              caloMET_PAS            -inf            +inf               -               -          626.4455           32.3836          1.0000      7.3107e-02      3.1578e-03      1.6324e-04
                      Mee        110.0000            +inf               -               -           48.7049            9.0432      7.7748e-02      1.4985e-02      2.4551e-04      4.5585e-05
                       sT            -inf            +inf               -               -           48.7049            9.0432          1.0000          0.2626      2.4551e-04      4.5585e-05
                sT_MLQ250        394.0000            +inf               -               -            6.7179            3.3588          0.1379      7.3564e-02      3.3864e-05      1.6931e-05
                sT_MLQ280        422.0000            +inf               -               -            5.0384            2.9088          0.7500          0.5728      2.5398e-05      1.4663e-05
                sT_MLQ300        440.0000            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
             minDeltaR_ej            -inf            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
             maxDeltaR_ej            -inf            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
              Mej_1stPair            -inf            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
              Mej_2ndPair            -inf            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
                sT_MLQ320        457.0000            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
                sT_MLQ340        473.0000            +inf               -               -            5.0384            2.9088          1.0000          0.8165      2.5398e-05      1.4663e-05
                sT_MLQ400        520.0000            +inf               -               -            3.3590            2.3750          0.6667          0.6086      1.6932e-05      1.1972e-05


LQeejj_M200
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -       129710.0000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -       129144.4644           38.2178          0.9956      2.9464e-04          0.9956      2.9464e-04
                PassBPTX0          0.0000          1.0000               -               -       129144.4644           38.2178          1.0000      4.1851e-04          0.9956      2.9464e-04
             PassPhysDecl            -inf            +inf               -               -       129144.4644           38.2178          1.0000      4.1851e-04          0.9956      2.9464e-04
         PassBeamScraping          0.0000          1.0000               -               -       129139.2760           38.3929          1.0000      4.1946e-04          0.9956      2.9599e-04
        PassPrimaryVertex          0.0000          1.0000               -               -       129089.9862           40.0078          0.9996      4.2930e-04          0.9952      3.0844e-04
                  PassHLT            -inf            +inf               -               -       129089.9862           40.0078          1.0000      4.3830e-04          0.9952      3.0844e-04
                 nEle_all            -inf            +inf               -               -       129089.9862           40.0078          1.0000      4.3830e-04          0.9952      3.0844e-04
               nEle_PtCut            -inf            +inf               -               -       129089.9862           40.0078          1.0000      4.3830e-04          0.9952      3.0844e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -        76189.0598          285.5695          0.5902      2.2197e-03          0.5874      2.2016e-03
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -        76189.0598          285.5695          1.0000      5.3007e-03          0.5874      2.2016e-03
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -        76189.0598          285.5695          1.0000      5.3007e-03          0.5874      2.2016e-03
 mEta1stEle_IDISO_NoOvrlp            -inf          2.5000               -               -        76170.9004          285.5825          0.9998      5.3002e-03          0.5872      2.2017e-03
   Pt2ndEle_IDISO_NoOvrlp         30.0000            +inf               -               -        76170.9004          285.5825          1.0000      5.3022e-03          0.5872      2.2017e-03
  Eta2ndEle_IDISO_NoOvrlp            -inf            +inf               -               -        76170.9004          285.5825          1.0000      5.3022e-03          0.5872      2.2017e-03
 mEta2ndEle_IDISO_NoOvrlp            -inf          2.5000               -               -        76152.7410          285.6084          0.9998      5.3018e-03          0.5871      2.2019e-03
 maxMEtaEles_IDISO_NoOvrl            -inf            +inf               -               -        76152.7410          285.6084          1.0000      5.3040e-03          0.5871      2.2019e-03
               Mee_presel         50.0000            +inf               -               -        73296.5268          287.5671          0.9625      5.2240e-03          0.5651      2.2170e-03
           Mee_TwoEleOnly            -inf            +inf               -               -        73296.5268          287.5671          1.0000      5.5484e-03          0.5651      2.2170e-03
      nJet_TwoEleOnly_All            -inf            +inf               -               -        73296.5268          287.5671          1.0000      5.5484e-03          0.5651      2.2170e-03
   nJet_TwoEleOnly_EtaCut            -inf            +inf               -               -        73296.5268          287.5671          1.0000      5.5484e-03          0.5651      2.2170e-03
                 nJet_all            -inf            +inf               -               -        73296.5268          287.5671          1.0000      5.5484e-03          0.5651      2.2170e-03
               nJet_PtCut            -inf            +inf               -               -        73296.5268          287.5671          1.0000      5.5484e-03          0.5651      2.2170e-03
       nJet_PtCut_noOvrlp            -inf            +inf               -               -        73296.5268          287.5671          1.0000      5.5484e-03          0.5651      2.2170e-03
    nJet_PtCut_noOvrlp_ID          1.0000            +inf               -               -        68012.1414          289.6813          0.9279      5.3733e-03          0.5243      2.2333e-03
      Pt1stJet_noOvrlp_ID         30.0000            +inf               -               -        68012.1414          289.6813          1.0000      6.0235e-03          0.5243      2.2333e-03
     Eta1stJet_noOvrlp_ID            -inf            +inf               -               -        68012.1414          289.6813          1.0000      6.0235e-03          0.5243      2.2333e-03
    mEta1stJet_noOvrlp_ID            -inf          3.0000               -               -        67718.9968          289.7462          0.9957      6.0112e-03          0.5221      2.2338e-03
      Pt2ndJet_noOvrlp_ID         30.0000            +inf               -               -        67718.9968          289.7462          1.0000      6.0509e-03          0.5221      2.2338e-03
     Eta2ndJet_noOvrlp_ID            -inf            +inf               -               -        67718.9968          289.7462          1.0000      6.0509e-03          0.5221      2.2338e-03
    mEta2ndJet_noOvrlp_ID            -inf          3.0000               -               -        66507.5054          289.9408          0.9821      5.9991e-03          0.5127      2.2353e-03
   maxMEtaJets_noOvrlp_ID            -inf            +inf               -               -        66507.5054          289.9408          1.0000      6.1653e-03          0.5127      2.2353e-03
       minDRej_selecPairs          0.7000            +inf               -               -        65638.4484          290.0056          0.9869      6.1258e-03          0.5060      2.2358e-03
       minDRej_unselPairs          0.7000            +inf               -               -        63228.4366          289.9408          0.9633      6.1340e-03          0.4875      2.2353e-03
             nJet_PAS_All            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
          nJet_PAS_EtaCut            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
             Pt1stEle_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
            Eta1stEle_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
             Pt2ndEle_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
            Eta2ndEle_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                  Mee_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                sTele_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
             Pt1stJet_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
            Eta1stJet_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
             Pt2ndJet_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
            Eta2ndJet_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                  Mjj_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                sTjet_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                   sT_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
          Mej_1stPair_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
          Mej_2ndPair_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                pfMET_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                tcMET_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
              caloMET_PAS            -inf            +inf               -               -        63228.4366          289.9408          1.0000      6.4850e-03          0.4875      2.2353e-03
                      Mee        110.0000            +inf               -               -        50685.4796          283.0272          0.8016      5.7922e-03          0.3908      2.1820e-03
                       sT            -inf            +inf               -               -        50685.4796          283.0272          1.0000      7.8970e-03          0.3908      2.1820e-03
                sT_MLQ250        394.0000            +inf               -               -        30627.1252          246.3452          0.6043      5.9167e-03          0.2361      1.8992e-03
                sT_MLQ280        422.0000            +inf               -               -        24883.5664          228.4063          0.8125      9.9158e-03          0.1918      1.7609e-03
                sT_MLQ300        440.0000            +inf               -               -        21908.0190          217.3291          0.8804      1.1899e-02          0.1689      1.6755e-03
             minDeltaR_ej            -inf            +inf               -               -        21908.0190          217.3291          1.0000      1.4029e-02          0.1689      1.6755e-03
             maxDeltaR_ej            -inf            +inf               -               -        21908.0190          217.3291          1.0000      1.4029e-02          0.1689      1.6755e-03
              Mej_1stPair            -inf            +inf               -               -        21908.0190          217.3291          1.0000      1.4029e-02          0.1689      1.6755e-03
              Mej_2ndPair            -inf            +inf               -               -        21908.0190          217.3291          1.0000      1.4029e-02          0.1689      1.6755e-03
                sT_MLQ320        457.0000            +inf               -               -        19409.8044          206.9134          0.8860      1.2901e-02          0.1496      1.5952e-03
                sT_MLQ340        473.0000            +inf               -               -        17269.5894          197.0684          0.8897      1.3894e-02          0.1331      1.5193e-03
                sT_MLQ400        520.0000            +inf               -               -        12657.1018          172.1381          0.7329      1.3012e-02      9.7580e-02      1.3271e-03


QCD_Madgraph
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs


LQenujj_M400
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs


LQeejj_M320
             variableName            min1            max1            min2            max2             Npass          errNpass          EffRel       errEffRel          EffAbs       errEffAbs
                    nocut               -               -               -               -         8981.6000        0.0000e+00          1.0000      0.0000e+00          1.0000      0.0000e+00
                     skim               -               -               -               -         8966.8120            1.5841          0.9984      1.7637e-04          0.9984      1.7637e-04
                PassBPTX0          0.0000          1.0000               -               -         8966.8120            1.5841          1.0000      2.4984e-04          0.9984      1.7637e-04
             PassPhysDecl            -inf            +inf               -               -         8966.8120            1.5841          1.0000      2.4984e-04          0.9984      1.7637e-04
         PassBeamScraping          0.0000          1.0000               -               -         8966.8120            1.5841          1.0000      2.4984e-04          0.9984      1.7637e-04
        PassPrimaryVertex          0.0000          1.0000               -               -         8964.0923            1.7233          0.9997      2.6101e-04          0.9981      1.9187e-04
                  PassHLT            -inf            +inf               -               -         8964.0923            1.7233          1.0000      2.7188e-04          0.9981      1.9187e-04
                 nEle_all            -inf            +inf               -               -         8964.0923            1.7233          1.0000      2.7188e-04          0.9981      1.9187e-04
               nEle_PtCut            -inf            +inf               -               -         8964.0923            1.7233          1.0000      2.7188e-04          0.9981      1.9187e-04
 nEle_PtCut_IDISO_noOvrlp          1.0000            +inf               -               -         5850.6183           18.6180          0.6527      2.0807e-03          0.6514      2.0729e-03
   Pt1stEle_IDISO_NoOvrlp         30.0000            +inf               -               -         5850.6183           18.6180          1.0000      4.5003e-03          0.6514      2.0729e-03
  Eta1stEle_IDISO_NoOvrlp            -inf            +inf               -               -         5850.6183           18.6180          1.0000      4.5003e-03          0.6514      2.0729e-03
